Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Kenya,-0.0236,37.9062,2020-05-14,758,42,284,432,Africa
,South Korea,35.90775700000001,127.766922,2020-05-14,11018,260,9821,937,Western Pacific
,Kuwait,29.311659999999996,47.481766,2020-05-14,11975,88,3451,8436,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,2020-05-14,1082,12,735,335,Europe
,Latvia,56.8796,24.6032,2020-05-14,962,19,627,316,Europe
,Lebanon,33.8547,35.8623,2020-05-14,886,26,236,624,Eastern Mediterranean
,Liberia,6.4280550000000005,-9.429499,2020-05-14,215,20,105,90,Africa
,Liechtenstein,47.14,9.55,2020-05-14,82,1,81,0,Europe
,Lithuania,55.1694,23.8813,2020-05-14,1511,54,934,523,Europe
,Luxembourg,49.8153,6.1296,2020-05-14,3915,103,3665,147,Europe
,Madagascar,-18.766947000000002,46.869107,2020-05-14,230,0,108,122,Africa
,Malaysia,4.210483999999999,101.97576600000001,2020-05-14,6819,112,5351,1356,Western Pacific
,Maldives,3.2028,73.2207,2020-05-14,982,4,45,933,South-East Asia
,Malta,35.9375,14.3754,2020-05-14,522,6,443,73,Europe
,Mauritania,21.0079,-10.9408,2020-05-14,20,2,7,11,Africa
,Mauritius,-20.348404000000002,57.552152,2020-05-14,332,10,322,0,Africa
,Mexico,23.6345,-102.5528,2020-05-14,42595,4477,28475,9643,Americas
,Moldova,47.4116,28.3699,2020-05-14,5553,194,2228,3131,Europe
,Monaco,43.7333,7.4167,2020-05-14,96,4,87,5,Europe
,Mongolia,46.8625,103.8467,2020-05-14,98,0,15,83,Western Pacific
,Montenegro,42.708678000000006,19.37439,2020-05-14,324,9,309,6,Europe
,Morocco,31.7917,-7.0926,2020-05-14,6607,190,3310,3107,Eastern Mediterranean
,Namibia,-22.9576,18.4904,2020-05-14,16,0,12,4,Africa
,Nepal,28.1667,84.25,2020-05-14,249,0,35,214,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,2020-05-14,101,3,93,5,Europe
Curacao,Netherlands,12.1696,-68.99,2020-05-14,16,1,14,1,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-14,76,15,46,15,Europe
,Netherlands,52.1326,5.2913,2020-05-14,43481,5590,0,37891,Europe
,New Zealand,-40.9006,174.886,2020-05-14,1498,21,1421,56,Western Pacific
,Nicaragua,12.865416,-85.207229,2020-05-14,25,8,7,10,Americas
,Niger,17.607789,8.081666,2020-05-14,876,50,677,149,Africa
,Nigeria,9.082,8.6753,2020-05-14,5162,167,1180,3815,Africa
,North Macedonia,41.6086,21.7453,2020-05-14,1723,95,1235,393,Europe
,Norway,60.472,8.4689,2020-05-14,8196,232,32,7932,Europe
,Oman,21.512583,55.92325500000001,2020-05-14,4341,18,1303,3020,Eastern Mediterranean
,Pakistan,30.3753,69.3451,2020-05-14,38799,834,10880,27085,Eastern Mediterranean
,Panama,8.538,-80.7821,2020-05-14,9118,260,6080,2778,Americas
,Papua New Guinea,-6.314993,143.95555,2020-05-14,8,0,8,0,Western Pacific
,Paraguay,-23.4425,-58.4438,2020-05-14,754,11,184,559,Americas
,Peru,-9.19,-75.0152,2020-05-14,80604,2267,25151,53186,Americas
,Philippines,12.879721,121.77401699999999,2020-05-14,11876,790,2337,8749,Western Pacific
,Poland,51.9194,19.1451,2020-05-14,17615,883,6696,10036,Europe
,Portugal,39.3999,-8.2245,2020-05-14,28319,1184,3198,23937,Europe
,Qatar,25.3548,51.1839,2020-05-14,28272,14,3356,24902,Eastern Mediterranean
,Romania,45.9432,24.9668,2020-05-14,16247,1053,9053,6141,Europe
,Russia,61.52401,105.31875600000001,2020-05-14,252245,2305,53530,196410,Europe
,Rwanda,-1.9403,29.8739,2020-05-14,287,0,168,119,Africa
,Saint Lucia,13.9094,-60.9789,2020-05-14,18,0,18,0,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-14,17,0,12,5,Americas
,San Marino,43.9424,12.4578,2020-05-14,648,41,172,435,Europe
,Saudi Arabia,23.885942,45.079162,2020-05-14,46869,283,19051,27535,Eastern Mediterranean
,Senegal,14.4974,-14.4524,2020-05-14,2189,23,842,1324,Africa
,Serbia,44.0165,21.0059,2020-05-14,10374,224,4084,6066,Europe
,Seychelles,-4.6796,55.492,2020-05-14,11,0,10,1,Africa
,Singapore,1.2833,103.8333,2020-05-14,26098,21,5973,20104,Western Pacific
,Slovakia,48.669,19.699,2020-05-14,1477,27,1112,338,Europe
,Slovenia,46.1512,14.9955,2020-05-14,1464,103,267,1094,Europe
,Somalia,5.152149,46.199616,2020-05-14,1284,53,135,1096,Eastern Mediterranean
,South Africa,-30.5595,22.9375,2020-05-14,12739,238,5676,6825,Africa
,Spain,40.463667,-3.7492199999999998,2020-05-14,229540,27321,143374,58845,Europe
,Sri Lanka,7.873054,80.77179699999998,2020-05-14,925,9,445,471,South-East Asia
,Sudan,12.8628,30.2176,2020-05-14,1818,90,198,1530,Eastern Mediterranean
,Suriname,3.9193,-56.0278,2020-05-14,10,1,9,0,Americas
,Sweden,60.128161,18.643501,2020-05-14,28582,3529,0,25053,Europe
,Switzerland,46.8182,8.2275,2020-05-14,30463,1872,27100,1491,Europe
,Taiwan*,23.7,121.0,2020-05-14,440,7,383,50,Western Pacific
,Tanzania,-6.369028,34.888822,2020-05-14,509,21,183,305,Africa
,Thailand,15.870032,100.992541,2020-05-14,3018,56,2850,112,South-East Asia
,Togo,8.6195,0.8248,2020-05-14,238,11,96,131,Africa
,Trinidad and Tobago,10.6918,-61.2225,2020-05-14,116,8,107,1,Americas
,Tunisia,33.886917,9.537499,2020-05-14,1032,45,770,217,Eastern Mediterranean
,Turkey,38.9637,35.2433,2020-05-14,144749,4007,104030,36712,Europe
,Uganda,1.373333,32.290275,2020-05-14,160,0,63,97,Africa
,Ukraine,48.3794,31.1656,2020-05-14,16847,456,4143,12248,Europe
,United Arab Emirates,23.424076,53.847818000000004,2020-05-14,21084,208,6930,13946,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,2020-05-14,122,9,66,47,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-14,93,1,54,38,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-14,549,43,456,50,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-14,147,0,144,3,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-14,332,23,285,24,Europe
Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-05-14,11,1,8,2,Europe
,United Kingdom,55.3781,-3.4360000000000004,2020-05-14,223524,33644,0,189880,Europe
,Uruguay,-32.5228,-55.7658,2020-05-14,724,19,547,158,Americas
,US,40.0,-100.0,2020-05-14,1423727,87008,246414,1090305,Americas
,Uzbekistan,41.377491,64.585262,2020-05-14,2645,11,2136,498,Europe
,Venezuela,6.4238,-66.5897,2020-05-14,455,10,220,225,Americas
,Vietnam,14.058323999999999,108.277199,2020-05-14,312,0,260,52,Western Pacific
,Zambia,-13.133897,27.849332,2020-05-14,654,7,124,523,Africa
,Zimbabwe,-19.015438,29.154857,2020-05-14,37,4,13,20,Africa
,Dominica,15.415,-61.371,2020-05-14,16,0,15,1,Americas
,Grenada,12.1165,-61.678999999999995,2020-05-14,21,0,14,7,Americas
,Mozambique,-18.665695,35.529562,2020-05-14,115,0,0,115,Africa
,Syria,34.802075,38.99681500000001,2020-05-14,48,3,0,45,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,2020-05-14,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,2020-05-14,18,2,16,0,Americas
,Laos,19.856270000000002,102.495496,2020-05-14,19,0,14,5,Western Pacific
,Libya,26.3351,17.228331,2020-05-14,64,3,28,33,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,2020-05-14,375,2,310,63,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,2020-05-14,913,3,26,884,Africa
,Mali,17.570692,-3.996166000000001,2020-05-14,779,46,436,297,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-14,15,0,14,1,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-05-14,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-05-14,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,2020-05-14,944,29,690,225,Europe
,Burma,21.9162,95.956,2020-05-14,181,6,84,91,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,2020-05-14,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-14,7,1,4,2,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-14,12,1,10,1,Europe
,Botswana,-22.3285,24.6849,2020-05-14,24,1,17,6,Africa
,Burundi,-3.3731,29.9189,2020-05-14,15,1,7,7,Africa
,Sierra Leone,8.460555000000001,-11.779889,2020-05-14,408,26,97,285,Africa
,Malawi,-13.2543,34.3015,2020-05-14,63,3,24,36,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-14,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-14,1,0,1,0,Europe
,South Sudan,6.8770000000000024,31.307,2020-05-14,203,0,3,200,Africa
,Western Sahara,24.2155,-12.8858,2020-05-14,6,0,6,0,Africa
,Sao Tome and Principe,0.1864,6.6131,2020-05-14,235,7,4,224,Africa
,Yemen,15.552726999999999,48.516388,2020-05-14,85,12,1,72,Eastern Mediterranean
,Comoros,-11.6455,43.3333,2020-05-14,11,1,3,7,Africa
,Tajikistan,38.861,71.2761,2020-05-14,907,29,0,878,Europe
,Lesotho,-29.61,28.2336,2020-05-14,1,0,0,1,Africa
,Afghanistan,33.93911,67.709953,2020-05-15,6053,153,745,5155,Eastern Mediterranean
,Albania,41.1533,20.1683,2020-05-15,916,31,705,180,Europe
,Algeria,28.0339,1.6596,2020-05-15,6629,536,3271,2822,Africa
,Andorra,42.5063,1.5218,2020-05-15,761,49,604,108,Europe
,Angola,-11.2027,17.8739,2020-05-15,48,2,17,29,Africa
,Antigua and Barbuda,17.0608,-61.7964,2020-05-15,25,3,19,3,Americas
,Argentina,-38.4161,-63.6167,2020-05-15,7479,356,2497,4626,Americas
,Armenia,40.0691,45.0382,2020-05-15,4044,52,1666,2326,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-15,107,3,104,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-05-15,3074,45,2611,418,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-05-15,29,0,27,2,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-05-15,1055,6,1036,13,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-05-15,439,4,435,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-05-15,228,13,191,24,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-05-15,1551,18,1417,116,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-05-15,552,9,538,5,Western Pacific
,Austria,47.5162,14.5501,2020-05-15,16109,628,14471,1010,Europe
,Azerbaijan,40.1431,47.5769,2020-05-15,2980,36,1886,1058,Europe
,Bahamas,25.025885,-78.035889,2020-05-15,96,11,41,44,Americas
,Bahrain,26.0275,50.55,2020-05-15,6583,12,2640,3931,Eastern Mediterranean
,Bangladesh,23.685,90.3563,2020-05-15,20065,298,3882,15885,South-East Asia
,Barbados,13.1939,-59.5432,2020-05-15,85,7,65,13,Americas
,Belarus,53.7098,27.9534,2020-05-15,27730,156,8807,18767,Europe
,Belgium,50.8333,4.469936,2020-05-15,54644,8959,14301,31384,Europe
,Benin,9.3077,2.3158,2020-05-15,339,2,83,254,Africa
,Bhutan,27.5142,90.4336,2020-05-15,21,0,5,16,South-East Asia
,Bolivia,-16.2902,-63.5887,2020-05-15,3577,164,434,2979,Americas
,Bosnia and Herzegovina,43.9159,17.6791,2020-05-15,2236,128,1336,772,Europe
,Brazil,-14.235,-51.9253,2020-05-15,220291,14962,84970,120359,Americas
,Brunei,4.5353,114.7277,2020-05-15,141,1,135,5,Western Pacific
,Bulgaria,42.7339,25.4858,2020-05-15,2138,102,545,1491,Europe
,Burkina Faso,12.2383,-1.5616,2020-05-15,780,51,595,134,Africa
,Cabo Verde,16.5388,-23.0418,2020-05-15,326,2,67,257,Africa
,Cambodia,11.55,104.9167,2020-05-15,122,0,122,0,Western Pacific
,Cameroon,3.8480000000000003,11.5021,2020-05-15,3105,140,1567,1398,Africa
Alberta,Canada,53.9333,-116.5765,2020-05-15,6515,125,0,6390,Americas
British Columbia,Canada,53.7267,-127.6476,2020-05-15,2407,140,0,2267,Americas
Manitoba,Canada,53.7609,-98.8139,2020-05-15,289,7,0,282,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-05-15,120,0,0,120,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-15,260,3,0,257,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-05-15,1034,55,0,979,Americas
Ontario,Canada,51.2538,-85.3232,2020-05-15,23258,1939,0,21319,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-15,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,2020-05-15,41429,3402,0,38027,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-05-15,590,7,0,583,Americas
,Central African Republic,6.6111,20.9394,2020-05-15,301,0,13,288,Africa
,Chad,15.4542,18.7322,2020-05-15,428,48,88,292,Africa
,Chile,-35.6751,-71.543,2020-05-15,44531,394,16614,27523,Americas
Anhui,China,31.8257,117.2264,2020-05-15,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,2020-05-15,593,9,576,8,Western Pacific
Chongqing,China,30.0572,107.874,2020-05-15,579,6,573,0,Western Pacific
Fujian,China,26.0789,117.9874,2020-05-15,356,1,355,0,Western Pacific
Gansu,China,35.7518,104.2861,2020-05-15,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,2020-05-15,1589,8,1579,2,Western Pacific
Guangxi,China,23.8298,108.7881,2020-05-15,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,2020-05-15,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,2020-05-15,169,6,162,1,Western Pacific
Hebei,China,39.549,116.1306,2020-05-15,328,6,0,322,Western Pacific
Heilongjiang,China,47.861999999999995,127.7615,2020-05-15,945,13,931,1,Western Pacific
Henan,China,37.8957,114.9042,2020-05-15,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,2020-05-15,1052,4,1019,29,Western Pacific
Hubei,China,30.9756,112.2707,2020-05-15,68134,4512,63616,6,Western Pacific
Hunan,China,27.6104,111.7088,2020-05-15,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-05-15,209,1,196,12,Western Pacific
Jiangsu,China,32.9711,119.455,2020-05-15,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,2020-05-15,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,2020-05-15,140,1,108,31,Western Pacific
Liaoning,China,41.2956,122.6085,2020-05-15,149,2,144,3,Western Pacific
Macau,China,22.1667,113.55,2020-05-15,45,0,43,2,Western Pacific
Ningxia,China,37.2692,106.1655,2020-05-15,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,2020-05-15,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-05-15,308,3,301,4,Western Pacific
Shandong,China,36.3427,118.1498,2020-05-15,788,7,780,1,Western Pacific
Shanghai,China,31.201999999999998,121.4491,2020-05-15,665,7,640,18,Western Pacific
Shanxi,China,37.5777,112.2922,2020-05-15,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,2020-05-15,561,3,558,0,Western Pacific
Tianjin,China,39.3054,117.323,2020-05-15,191,3,187,1,Western Pacific
Tibet,China,31.6927,88.0924,2020-05-15,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-05-15,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.48700000000001,2020-05-15,185,2,183,0,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-05-15,1268,1,1267,0,Western Pacific
,Colombia,4.5709,-74.2973,2020-05-15,14216,546,3460,10210,Americas
,Congo (Brazzaville),-0.228,15.8277,2020-05-15,391,15,87,289,Africa
,Congo (Kinshasa),-4.0383,21.7587,2020-05-15,1298,50,212,1036,Africa
,Costa Rica,9.7489,-83.7534,2020-05-15,843,9,542,292,Americas
,Cote d'Ivoire,7.54,-5.5471,2020-05-15,2017,24,942,1051,Africa
,Croatia,45.1,15.2,2020-05-15,2222,95,1869,258,Europe
,Cuba,21.521757,-77.78116700000002,2020-05-15,1840,79,1425,336,Americas
,Cyprus,35.1264,33.4299,2020-05-15,910,17,481,412,Europe
,Czechia,49.8175,15.472999999999999,2020-05-15,8406,295,5381,2730,Europe
Faroe Islands,Denmark,61.8926,-6.9118,2020-05-15,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-05-15,11,0,11,0,Europe
,Denmark,56.2639,9.5018,2020-05-15,10791,537,8959,1295,Europe
,Djibouti,11.8251,42.5903,2020-05-15,1309,4,935,370,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,2020-05-15,11739,424,3557,7758,Americas
,Ecuador,-1.8312,-78.1834,2020-05-15,31467,2594,3433,25440,Americas
,Egypt,26.820553000000004,30.802497999999996,2020-05-15,11228,592,2799,7837,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,2020-05-15,1210,25,417,768,Americas
,Equatorial Guinea,1.6508,10.2679,2020-05-15,594,7,22,565,Africa
,Eritrea,15.1794,39.7823,2020-05-15,39,0,39,0,Africa
,Estonia,58.5953,25.0136,2020-05-15,1766,63,923,780,Europe
,Eswatini,-26.5225,31.4659,2020-05-15,190,2,66,122,Africa
,Ethiopia,9.145,40.4897,2020-05-15,287,5,112,170,Africa
,Fiji,-17.7134,178.065,2020-05-15,18,0,15,3,Western Pacific
,Finland,61.92411,25.748151,2020-05-15,6228,293,5000,935,Europe
French Guiana,France,3.9339,-53.1258,2020-05-15,189,1,124,64,Europe
French Polynesia,France,-17.6797,149.4068,2020-05-15,60,0,59,1,Europe
Guadeloupe,France,16.265,-61.551,2020-05-15,155,13,109,33,Europe
Mayotte,France,-12.8275,45.166244,2020-05-15,1210,16,627,567,Europe
New Caledonia,France,-20.904304999999997,165.618042,2020-05-15,18,0,18,0,Europe
Reunion,France,-21.1151,55.5364,2020-05-15,441,0,354,87,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-05-15,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,2020-05-15,39,3,30,6,Europe
Martinique,France,14.6415,-61.0242,2020-05-15,192,14,91,87,Europe
,France,46.2276,2.2137,2020-05-15,177319,27485,59143,90691,Europe
,Gabon,-0.8037,11.6094,2020-05-15,1209,10,219,980,Africa
,Gambia,13.4432,-15.3101,2020-05-15,23,1,10,12,Africa
,Georgia,42.3154,43.3569,2020-05-15,671,12,393,266,Europe
,Germany,51.165690999999995,10.451526,2020-05-15,175233,7897,151597,15739,Europe
,Ghana,7.9465,-1.0232,2020-05-15,5638,28,1460,4150,Africa
,Greece,39.0742,21.8243,2020-05-15,2810,160,1374,1276,Europe
,Guatemala,15.7835,-90.2308,2020-05-15,1643,30,135,1478,Americas
,Guinea,9.9456,-9.6966,2020-05-15,2473,15,895,1563,Africa
,Guyana,4.860416000000002,-58.93018000000001,2020-05-15,116,10,43,63,Americas
,Haiti,18.9712,-72.2852,2020-05-15,310,20,29,261,Americas
,Holy See,41.9029,12.4534,2020-05-15,12,0,2,10,Europe
,Honduras,15.2,-86.2419,2020-05-15,2460,134,264,2062,Americas
,Hungary,47.1625,19.5033,2020-05-15,3417,442,1287,1688,Europe
,Iceland,64.9631,-19.0208,2020-05-15,1802,10,1782,10,Europe
,India,20.593684,78.96288,2020-05-15,85784,2753,30258,52773,South-East Asia
,Indonesia,-0.7893,113.9213,2020-05-15,16496,1076,3803,11617,South-East Asia
,Iran,32.427908,53.68804599999999,2020-05-15,116635,6902,91836,17897,Eastern Mediterranean
,Iraq,33.223191,43.679291,2020-05-15,3193,117,2089,987,Eastern Mediterranean
,Ireland,53.1424,-7.6921,2020-05-15,23956,1518,19470,2968,Europe
,Israel,31.046051000000002,34.851612,2020-05-15,16589,266,12587,3736,Europe
,Italy,41.87194,12.56738,2020-05-15,223885,31610,120205,72070,Europe
,Jamaica,18.1096,-77.2975,2020-05-15,511,9,121,381,Americas
,Japan,36.204824,138.252924,2020-05-15,16148,760,10338,5050,Western Pacific
,Jordan,31.24,36.51,2020-05-15,596,9,401,186,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,2020-05-15,5689,34,2707,2948,Europe
,Kenya,-0.0236,37.9062,2020-05-15,781,45,284,452,Africa
,South Korea,35.90775700000001,127.766922,2020-05-15,11037,262,9851,924,Western Pacific
,Kuwait,29.311659999999996,47.481766,2020-05-15,12860,96,3640,9124,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,2020-05-15,1111,14,745,352,Europe
,Latvia,56.8796,24.6032,2020-05-15,970,19,662,289,Europe
,Lebanon,33.8547,35.8623,2020-05-15,891,26,246,619,Eastern Mediterranean
,Liberia,6.4280550000000005,-9.429499,2020-05-15,219,20,108,91,Africa
,Liechtenstein,47.14,9.55,2020-05-15,82,1,81,0,Europe
,Lithuania,55.1694,23.8813,2020-05-15,1523,54,965,504,Europe
,Luxembourg,49.8153,6.1296,2020-05-15,3923,104,3682,137,Europe
,Madagascar,-18.766947000000002,46.869107,2020-05-15,238,0,112,126,Africa
,Malaysia,4.210483999999999,101.97576600000001,2020-05-15,6855,112,5439,1304,Western Pacific
,Maldives,3.2028,73.2207,2020-05-15,1031,4,49,978,South-East Asia
,Malta,35.9375,14.3754,2020-05-15,532,6,458,68,Europe
,Mauritania,21.0079,-10.9408,2020-05-15,29,3,7,19,Africa
,Mauritius,-20.348404000000002,57.552152,2020-05-15,332,10,322,0,Africa
,Mexico,23.6345,-102.5528,2020-05-15,45032,4767,30451,9814,Americas
,Moldova,47.4116,28.3699,2020-05-15,5745,202,2228,3315,Europe
,Monaco,43.7333,7.4167,2020-05-15,96,4,87,5,Europe
,Mongolia,46.8625,103.8467,2020-05-15,98,0,20,78,Western Pacific
,Montenegro,42.708678000000006,19.37439,2020-05-15,324,9,311,4,Europe
,Morocco,31.7917,-7.0926,2020-05-15,6652,190,3400,3062,Eastern Mediterranean
,Namibia,-22.9576,18.4904,2020-05-15,16,0,13,3,Africa
,Nepal,28.1667,84.25,2020-05-15,267,0,36,231,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,2020-05-15,101,3,93,5,Europe
Curacao,Netherlands,12.1696,-68.99,2020-05-15,16,1,14,1,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-15,76,15,46,15,Europe
,Netherlands,52.1326,5.2913,2020-05-15,43681,5643,0,38038,Europe
,New Zealand,-40.9006,174.886,2020-05-15,1498,21,1428,49,Western Pacific
,Nicaragua,12.865416,-85.207229,2020-05-15,25,8,7,10,Americas
,Niger,17.607789,8.081666,2020-05-15,885,51,684,150,Africa
,Nigeria,9.082,8.6753,2020-05-15,5450,171,1320,3959,Africa
,North Macedonia,41.6086,21.7453,2020-05-15,1740,97,1251,392,Europe
,Norway,60.472,8.4689,2020-05-15,8219,232,32,7955,Europe
,Oman,21.512583,55.92325500000001,2020-05-15,4625,20,1350,3255,Eastern Mediterranean
,Pakistan,30.3753,69.3451,2020-05-15,38799,834,10880,27085,Eastern Mediterranean
,Panama,8.538,-80.7821,2020-05-15,9268,266,6080,2922,Americas
,Papua New Guinea,-6.314993,143.95555,2020-05-15,8,0,8,0,Western Pacific
,Paraguay,-23.4425,-58.4438,2020-05-15,759,11,193,555,Americas
,Peru,-9.19,-75.0152,2020-05-15,84495,2392,27147,54956,Americas
,Philippines,12.879721,121.77401699999999,2020-05-15,12091,806,2460,8825,Western Pacific
,Poland,51.9194,19.1451,2020-05-15,18016,907,6918,10191,Europe
,Portugal,39.3999,-8.2245,2020-05-15,28583,1190,3328,24065,Europe
,Qatar,25.3548,51.1839,2020-05-15,29425,14,3546,25865,Eastern Mediterranean
,Romania,45.9432,24.9668,2020-05-15,16437,1070,9370,5997,Europe
,Russia,61.52401,105.31875600000001,2020-05-15,262843,2418,58226,202199,Europe
,Rwanda,-1.9403,29.8739,2020-05-15,287,0,177,110,Africa
,Saint Lucia,13.9094,-60.9789,2020-05-15,18,0,18,0,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-15,17,0,14,3,Americas
,San Marino,43.9424,12.4578,2020-05-15,652,41,189,422,Europe
,Saudi Arabia,23.885942,45.079162,2020-05-15,49176,292,21869,27015,Eastern Mediterranean
